symbol,year,z_score,distressed,totalCurrentAssets,totalAssets,retainedEarnings,ebitda,depreciationAndAmortization_income_statement,totalLiabilities,marketcap,revenue
STGN.SW,2020,2.82,0,229002000.0,317543000.0,97736000.0,8556000,8532000.0,142049000.0,140000000.0,297051000
STMN.SW,2024,10.24,0,1522514000.0,3618997000.0,2038536000.0,726154000,144931000.0,1575205000.0,20290000000.0,2503900000
STMN.SW,2023,12.6,0,1390277000.0,3395304000.0,2312808000.0,685071000,122788000.0,1556698000.0,25670000000.0,2411819000
STMN.SW,2022,9.43,0,1593215000.0,3454267000.0,2223178000.0,685374000,162705000.0,1600422000.0,18140000000.0,2320785000
STMN.SW,2021,15.67,0,1528672000.0,3052601000.0,1843821000.0,591475000,103206000.0,1552012000.0,33720000000.0,2021903000
SUN.SW,2023,3.01,0,2683500000.0,4369500000.0,1979500000.0,440000000,108200000.0,3270900000.0,3460000000.0,3281700000
SUN.SW,2022,2.51,0,3036000000.0,4695500000.0,1777700000.0,250100000,114800000.0,3666800000.0,2630000000.0,3179900000
SUN.SW,2021,2.57,0,3176200000.0,5079500000.0,1967700000.0,334800000,131199999.0,3800200000.0,3310000000.0,3155300000
SUN.SW,2020,2.38,0,3087100000.0,5428300000.0,2083800000.0,261200000,125000000.0,4011100000.0,3570000000.0,2967800000
UHR.SW,2023,7.44,0,10502000000.0,14229000000.0,15416000000.0,1546000000,390000000.0,1971000000.0,13840000000.0,7888000000
UHR.SW,2023,7.44,0,10502000000.0,14229000000.0,15416000000.0,1546000000,390000000.0,1971000000.0,13840000000.0,7888000000
UHR.SW,2023,7.44,0,10502000000.0,14229000000.0,15416000000.0,1546000000,390000000.0,1971000000.0,13840000000.0,7888000000
UHR.SW,2023,7.44,0,10502000000.0,14229000000.0,15416000000.0,1546000000,390000000.0,1971000000.0,13840000000.0,7888000000
UHR.SW,2022,7.66,0,10393000000.0,13893000000.0,13508000000.0,1437000000,407000000.0,1842000000.0,14160000000.0,7499000000
UHR.SW,2022,7.66,0,10393000000.0,13893000000.0,13508000000.0,1437000000,407000000.0,1842000000.0,14160000000.0,7499000000
UHR.SW,2022,7.66,0,10393000000.0,13893000000.0,13508000000.0,1437000000,407000000.0,1842000000.0,14160000000.0,7499000000
UHR.SW,2022,7.66,0,10393000000.0,13893000000.0,13508000000.0,1437000000,407000000.0,1842000000.0,14160000000.0,7499000000
UHR.SW,2021,7.48,0,10107000000.0,13678000000.0,12966000000.0,1427000000,438000000.0,2073000000.0,15510000000.0,7313000000
UHR.SW,2021,7.48,0,10107000000.0,13678000000.0,12966000000.0,1427000000,438000000.0,2073000000.0,15510000000.0,7313000000
UHR.SW,2021,7.48,0,10107000000.0,13678000000.0,12966000000.0,1427000000,438000000.0,2073000000.0,15510000000.0,7313000000
UHR.SW,2021,7.48,0,10107000000.0,13678000000.0,12966000000.0,1427000000,438000000.0,2073000000.0,15510000000.0,7313000000
UHR.SW,2020,6.98,0,9238000000.0,12897000000.0,12380000000.0,455000000,463000000.0,1932000000.0,13980000000.0,5595000000
UHR.SW,2020,6.98,0,9238000000.0,12897000000.0,12380000000.0,455000000,463000000.0,1932000000.0,13980000000.0,5595000000
UHR.SW,2020,6.98,0,9238000000.0,12897000000.0,12380000000.0,455000000,463000000.0,1932000000.0,13980000000.0,5595000000
UHR.SW,2020,6.98,0,9238000000.0,12897000000.0,12380000000.0,455000000,463000000.0,1932000000.0,13980000000.0,5595000000
SLHN.SW,2023,0.25,0,5888000000.0,213445000000.0,9499000000.0,1802000000,83000000.0,205146000000.0,19600000000.0,15237000000
SLHN.SW,2022,0.32,0,12110000000.0,217328000000.0,13555000000.0,1928000000,102000000.0,207719000000.0,15570000000.0,20358000000
SLHN.SW,2021,0.3,0,12131000000.0,240647000000.0,13190000000.0,1929000000,95000000.0,224800000000.0,18890000000.0,21520000000
SLHN.SW,2020,0.29,0,12325000000.0,237782000000.0,12810000000.0,1600000000,97000000.0,220944000000.0,14870000000.0,22417000000
SPSN.SW,2024,1.48,0,267223000.0,13841217000.0,5730645000.0,521834000,8304000.0,7163360000.0,8450000000.0,659813000
SPSN.SW,2023,1.35,0,367474000.0,13778265000.0,5507475000.0,147522000,8910000.0,7240883000.0,8190000000.0,653983000
SPSN.SW,2022,1.23,0,21201000.0,13771222000.0,5402002000.0,368124000,41625000.0,7201925000.0,6640000000.0,646583000
SPSN.SW,2021,1.32,0,114656000.0,13499336000.0,5185369000.0,387243000,23233000.0,7089654000.0,7450000000.0,749503000
SREN.SW,2023,1.3,0,88382000000.0,179576000000.0,28548000000.0,-23000000,-5017000000.0,163205000000.0,32470000000.0,49733000000
SREN.SW,2022,1.22,0,85608000000.0,170676000000.0,27279000000.0,1638000000,425000000.0,157867000000.0,27020000000.0,46043000000
SREN.SW,2021,2.14,0,4148000000.0,181567000000.0,28632000000.0,-573000000,666000000.0,10323000000.0,28540000000.0,46741000000
SREN.SW,2020,1.85,0,4697000000.0,182622000000.0,29050000000.0,115000000,617000000.0,11584000000.0,26360000000.0,43345000000
STLN.SW,2023,1.39,0,1354600000.0,1933200000.0,-1218700000.0,-127500000,80600000.0,1698800000.0,300000000.0,3244200000
STLN.SW,2023,1.39,0,1354600000.0,1933200000.0,-1218700000.0,-127500000,80600000.0,1698800000.0,300000000.0,3244200000
STLN.SW,2023,1.39,0,1354600000.0,1933200000.0,-1218700000.0,-127500000,80600000.0,1698800000.0,300000000.0,3244200000
STLN.SW,2023,1.39,0,1354600000.0,1933200000.0,-1218700000.0,-127500000,80600000.0,1698800000.0,300000000.0,3244200000
STLN.SW,2022,2.43,0,1817500000.0,2386000000.0,-916800000.0,177200000,79600000.0,1855100000.0,680000000.0,4051400000
STLN.SW,2022,2.43,0,1817500000.0,2386000000.0,-916800000.0,177200000,79600000.0,1855100000.0,680000000.0,4051400000
STLN.SW,2022,2.43,0,1817500000.0,2386000000.0,-916800000.0,177200000,79600000.0,1855100000.0,680000000.0,4051400000
STLN.SW,2022,2.43,0,1817500000.0,2386000000.0,-916800000.0,177200000,79600000.0,1855100000.0,680000000.0,4051400000
STLN.SW,2021,2.24,0,1651800000.0,2227400000.0,-994900000.0,176000000,71400000.0,1778500000.0,1140000000.0,3192800000
STLN.SW,2021,2.24,0,1651800000.0,2227400000.0,-994900000.0,176000000,71400000.0,1778500000.0,1140000000.0,3192800000
STLN.SW,2021,2.24,0,1651800000.0,2227400000.0,-994900000.0,176000000,71400000.0,1778500000.0,1140000000.0,3192800000
STLN.SW,2021,2.24,0,1651800000.0,2227400000.0,-994900000.0,176000000,71400000.0,1778500000.0,1140000000.0,3192800000
STLN.SW,2020,0.82,0,1158200000.0,1715700000.0,-1224700000.0,-104300000,173700000.0,1549600000.0,540000000.0,2288400000
STLN.SW,2020,0.82,0,1158200000.0,1715700000.0,-1224700000.0,-104300000,173700000.0,1549600000.0,540000000.0,2288400000
STLN.SW,2020,0.82,0,1158200000.0,1715700000.0,-1224700000.0,-104300000,173700000.0,1549600000.0,540000000.0,2288400000
STLN.SW,2020,0.82,0,1158200000.0,1715700000.0,-1224700000.0,-104300000,173700000.0,1549600000.0,540000000.0,2288400000
SCMN.SW,2024,1.91,0,6361000000.0,37211000000.0,14071000000.0,4463000000,2369000000.0,25056000000.0,28880000000.0,11036000000
SCMN.SW,2023,3.11,0,3718000000.0,24750000000.0,13529000000.0,4547000000,2337000000.0,13128000000.0,31140000000.0,11072000000
SCMN.SW,2022,2.92,0,3848000000.0,24620000000.0,12942000000.0,4430000000,2341000000.0,13449000000.0,28370000000.0,11112000000
SCMN.SW,2021,2.91,0,4023000000.0,24801000000.0,12485000000.0,4705000000,2403000000.0,13988000000.0,29170000000.0,11183000000
SQN.SW,2023,1.06,0,4548150659.0,9959788693.0,912368716.0,298407836,37988985.0,9061233699.0,3720000000.0,552290909
SQN.SW,2022,1.06,0,6154851588.0,10218395748.0,724825045.0,225853698,32767364.0,9477267654.0,2160000000.0,408146469
SQN.SW,2021,1.21,0,5589152222.0,9053835510.0,599311550.0,256231823,31295822.0,8438376177.0,3250000000.0,531298798
SQN.SW,2020,0.96,0,4062541475.0,7429951557.0,426796466.0,134723841,29082244.0,6989770119.0,1440000000.0,383302828
TECN.SW,2023,6.26,0,850574000.0,2073966000.0,1067616000.0,205574000,70794000.0,725056000.0,5210000000.0,1074386000
TECN.SW,2022,6.21,0,803530000.0,2160334000.0,981476000.0,210854000,67054000.0,776403000.0,5670000000.0,1144261000
TECN.SW,2021,7.45,0,671859000.0,2043884000.0,858925000.0,201216000,59044000.0,800259000.0,7700000000.0,946623000
TECN.SW,2020,11.98,0,777986000.0,1130537000.0,730553000.0,154987000,35443000.0,380475000.0,5870000000.0,730879000
TEMN.SW,2024,3.78,0,637050000.0,2276688000.0,1257984000.0,354901000,130368000.0,1637714000.0,5140000000.0,1044105000
TEMN.SW,2023,4.1,0,462920000.0,2326841000.0,1179805000.0,224194000,24817000.0,1644861000.0,6690000000.0,1000224000
TEMN.SW,2022,3.02,0,438508000.0,2231815000.0,1123258000.0,309544000,141790000.0,1678771000.0,3930000000.0,949628000
TEMN.SW,2021,5.14,0,478556000.0,2234084000.0,1080816000.0,384984000,151955000.0,1759296000.0,10050000000.0,967002000
UHR.SW,2023,7.44,0,10502000000.0,14229000000.0,15416000000.0,1546000000,390000000.0,1971000000.0,13840000000.0,7888000000
UHR.SW,2023,7.44,0,10502000000.0,14229000000.0,15416000000.0,1546000000,390000000.0,1971000000.0,13840000000.0,7888000000
UHR.SW,2023,7.44,0,10502000000.0,14229000000.0,15416000000.0,1546000000,390000000.0,1971000000.0,13840000000.0,7888000000
UHR.SW,2023,7.44,0,10502000000.0,14229000000.0,15416000000.0,1546000000,390000000.0,1971000000.0,13840000000.0,7888000000
UHR.SW,2022,7.66,0,10393000000.0,13893000000.0,13508000000.0,1437000000,407000000.0,1842000000.0,14160000000.0,7499000000
UHR.SW,2022,7.66,0,10393000000.0,13893000000.0,13508000000.0,1437000000,407000000.0,1842000000.0,14160000000.0,7499000000
UHR.SW,2022,7.66,0,10393000000.0,13893000000.0,13508000000.0,1437000000,407000000.0,1842000000.0,14160000000.0,7499000000
UHR.SW,2022,7.66,0,10393000000.0,13893000000.0,13508000000.0,1437000000,407000000.0,1842000000.0,14160000000.0,7499000000
UHR.SW,2021,7.48,0,10107000000.0,13678000000.0,12966000000.0,1427000000,438000000.0,2073000000.0,15510000000.0,7313000000
UHR.SW,2021,7.48,0,10107000000.0,13678000000.0,12966000000.0,1427000000,438000000.0,2073000000.0,15510000000.0,7313000000
UHR.SW,2021,7.48,0,10107000000.0,13678000000.0,12966000000.0,1427000000,438000000.0,2073000000.0,15510000000.0,7313000000
UHR.SW,2021,7.48,0,10107000000.0,13678000000.0,12966000000.0,1427000000,438000000.0,2073000000.0,15510000000.0,7313000000
UHR.SW,2020,6.98,0,9238000000.0,12897000000.0,12380000000.0,455000000,463000000.0,1932000000.0,13980000000.0,5595000000
UHR.SW,2020,6.98,0,9238000000.0,12897000000.0,12380000000.0,455000000,463000000.0,1932000000.0,13980000000.0,5595000000
UHR.SW,2020,6.98,0,9238000000.0,12897000000.0,12380000000.0,455000000,463000000.0,1932000000.0,13980000000.0,5595000000
UHR.SW,2020,6.98,0,9238000000.0,12897000000.0,12380000000.0,455000000,463000000.0,1932000000.0,13980000000.0,5595000000
TKBP.SW,2023,0.23,0,4977308000.0,32802993000.0,161588000.0,185552000,12466000.0,30100379000.0,560000000.0,426892000
TKBP.SW,2022,0.27,0,6189822000.0,33285750999.0,150574000.0,173285000,13441000.0,30724152000.0,510000000.0,433215000
TKBP.SW,2021,0.24,0,4910912000.0,30134367000.0,148292000.0,169879000,14142000.0,27677049000.0,460000000.0,392871000
TKBP.SW,2020,0.23,0,4491647000.0,28707406000.0,141855000.0,151392000,12875000.0,26331781000.0,470000000.0,385324000
TXGN.SW,2023,1.65,0,628800000.0,3429100000.0,0.0,221100000,140000000.0,852600000.0,1520000000.0,982500000
TXGN.SW,2022,1.94,0,748200000.0,3373400000.0,0.0,150500000,117900000.0,741000000.0,1690000000.0,922100000
TXGN.SW,2021,2.65,0,858976000.0,3763423000.0,0.0,955238000,114394000.0,783280000.0,1810000000.0,952316000
TXGN.SW,2020,1.16,0,606052000.0,2751618000.0,0.0,22593000,116479000.0,755201000.0,850000000.0,930580000
UBXN.SW,2023,5.0,0,338783000.0,593106000.0,325918000.0,35195000,45579000.0,191246000.0,840000000.0,576910000
UBXN.SW,2022,4.77,0,352353000.0,673174000.0,347522000.0,161792000,41990000.0,261176000.0,830000000.0,623852000
UBXN.SW,2021,3.64,0,201487000.0,508701000.0,234752000.0,65578000,39945000.0,206693000.0,530000000.0,414057000
UBXN.SW,2020,2.41,0,217958000.0,521890000.0,212334000.0,-45128000,26130000.0,239205000.0,460000000.0,333513000
UBSG.SW,2024,0.3,0,225524000000.0,1565028000000.0,78035000000.0,0,3368000000.0,1479455000000.0,97760000000.0,45814000000
UBSG.SW,2023,0.36,0,357415000000.0,1717246000000.0,74880000000.0,0,3750000000.0,1630607000000.0,99900000000.0,39063000000
UBSG.SW,2022,0.33,0,189260000000.0,1104364000000.0,50004000000.0,0,2061000000.0,1047146000000.0,59410000000.0,33270000000
UBSG.SW,2021,0.36,0,229967000000.0,1117182000000.0,43851000000.0,0,2118000000.0,1056180000000.0,61060000000.0,35059000000
VZUG.SW,2023,4.11,0,237839000.0,619514000.0,328278000.0,45753000,31837000.0,155582000.0,490000000.0,585424000
VZUG.SW,2022,4.98,0,255175000.0,606840000.0,316592000.0,73949000,31863000.0,153025000.0,630000000.0,636283000
VZUG.SW,2021,5.71,0,284108000.0,616108000.0,311049000.0,94654000,31114000.0,167255000.0,860000000.0,631304000
VZUG.SW,2020,4.87,0,245458000.0,554693000.0,255621000.0,79639000,29988000.0,161511000.0,640000000.0,569426000
VATN.SW,2024,0.25,0,4213800000.0,37123728000.0,1921175000.0,0,19845000.0,34446316000.0,1840000000.0,554299000
VATN.SW,2023,0.28,0,4726647000.0,36080425000.0,1865249000.0,23802000,23802000.0,33504912000.0,1790000000.0,780698000
VATN.SW,2022,0.39,0,5128954000.0,35729828000.0,1807169000.0,182878000,22358000.0,8425474000.0,1700000000.0,478235000
VATN.SW,2021,0.43,0,6347036000.0,35560329000.0,1763460000.0,169608000,22834000.0,8129389000.0,1570000000.0,433115000
VARN.SW,2023,0.31,0,57239176.0,1366868902.0,193174770.0,-133318839,-7828635.0,969616019.0,450000000.0,123988576
VARN.SW,2022,1.17,0,149094225.0,1798832751.0,362767606.0,195983505,-59078895.0,1189915750.0,500000000.0,126548336
VARN.SW,2021,1.34,0,86333938.0,1505274578.0,258352839.0,234541919,-51989187.0,990925417.0,550000000.0,107920005
VARN.SW,2020,1.15,0,116754037.0,1057296063.0,118796518.0,69973091,-46195029.0,667661387.0,450000000.0,98364527
VACN.SW,2024,15.47,0,557402000.0,1294746000.0,776771000.0,301851000,43487000.0,540869000.0,11470000000.0,942200000
VACN.SW,2023,24.66,0,465692000.0,1168456000.0,768183000.0,255985000,42327000.0,411295000.0,15010000000.0,885316000
VACN.SW,2022,13.14,0,589839000.0,1276901000.0,781069000.0,402283000,40969000.0,496581000.0,8190000000.0,1145479000
VACN.SW,2021,23.5,0,413684000.0,1069500000.0,624786000.0,306862000,43058000.0,435130000.0,14910000000.0,901159000
VETN.SW,2023,3.26,0,461500000.0,1263800000.0,730600000.0,162900000,74900000.0,513100000.0,920000000.0,898800000
VETN.SW,2022,3.19,0,552300000.0,1234500000.0,729200000.0,129800000,75300000.0,485200000.0,770000000.0,899400000
VETN.SW,2021,5.25,0,432300000.0,1047800000.0,754400000.0,161800000,84400000.0,273300000.0,1240000000.0,816500000
VETN.SW,2020,5.97,0,395300000.0,991500000.0,743500000.0,150500000,77000000.0,227900000.0,1340000000.0,662600000
VONN.SW,2024,0.42,0,5345100000.0,32860900000.0,2755500000.0,0,101500000.0,30630200000.0,3990000000.0,1419600000
VONN.SW,2023,0.5,0,5310900000.0,29146000000.0,2620000000.0,368499999,105800000.0,27053600000.0,3610000000.0,1304500000
VONN.SW,2022,0.59,0,9033100000.0,30509200000.0,2579800000.0,0,103200000.0,28490600000.0,3690000000.0,1667100000
VONN.SW,2021,0.81,0,15026200000.0,32397900000.0,2556700000.0,0,97900000.0,30329000000.0,4830000000.0,1947200000
VZN.SW,2024,1.35,0,2196209000.0,7488143000.0,1097520000.0,312929000,25166000.0,6426520000.0,6330000000.0,567541000
VZN.SW,2023,1.23,0,1801513000.0,6535708000.0,978897000.0,269344000,23092000.0,5609591000.0,4580000000.0,517357999
VZN.SW,2022,1.04,0,1564396000.0,5945986000.0,858801000.0,197899000,21641000.0,5175023000.0,3050000000.0,420692000
VZN.SW,2021,1.25,0,1986003000.0,5770792000.0,741403000.0,187810000,20342000.0,5071108000.0,4210000000.0,392002000
WKBN.SW,2023,0.38,0,3066455000.0,20109096000.0,1424106000.0,120971000,11714000.0,18540570000.0,2030000000.0,296748000
WKBN.SW,2022,0.27,0,3153561000.0,19313476000.0,72977000.0,0,10754000.0,17827083000.0,1760000000.0,277913000
WKBN.SW,2021,0.29,0,3303542151.0,18499839706.0,68499842.0,0,11999677.0,17065949997.0,1730000000.0,263220314
WKBN.SW,2020,0.3,0,3176759325.0,18067899176.0,67433611.0,0,11314763.0,16682066309.0,1870000000.0,262293430
WARN.SW,2023,0.63,0,28434000.0,1055858000.0,-32002000.0,30388000,85000.0,636058000.0,540000000.0,41265000
WARN.SW,2022,0.87,0,2506000.0,913133000.0,-2130000.0,26200000,95000.0,492021000.0,600000000.0,36606000
WARN.SW,2021,0.96,0,3570000.0,886320000.0,3007000.0,26028000,84000.0,469646000.0,640000000.0,36133000
WARN.SW,2020,1.07,0,1940000.0,845580000.0,11118000.0,25955000,59000.0,439008000.0,660000000.0,35819000
WIHN.SW,2023,-7.41,0,30091000.0,47801000.0,-280961000.0,-13268000,625000.0,26717000.0,16610000.0,30918000
WIHN.SW,2022,-6.28,0,33174999.0,49496000.0,-265635000.0,-11710000,602000.0,25471000.0,32570000.0,23814000
WIHN.SW,2021,-2.12,0,42510000.0,88805000.0,-238160000.0,-20088000,994000.0,47426000.0,130000000.0,17646000
WIHN.SW,2020,-3.13,0,38663000.0,52881000.0,-217820000.0,-17188000,1592000.0,38455000.0,170000000.0,14779000
YPSN.SW,2023,7.94,0,337945000.0,1101395000.0,572081000.0,161776000,74866000.0,483659000.0,4910000000.0,548457000
YPSN.SW,2022,6.52,0,208327000.0,861879000.0,188801000.0,137507000,78560000.0,291570000.0,2490000000.0,497460000
YPSN.SW,2021,5.6,0,193584000.0,756910000.0,132515999.0,92478000,68081000.0,356631000.0,2570000000.0,464841000
YPSN.SW,2020,5.17,0,185141000.0,717683000.0,116744000.0,63858000,56025000.0,313541000.0,2110000000.0,403656000
ZEHN.SW,2024,4.33,0,265200000.0,476700000.0,238200000.0,40000000,25300000.0,235200000.0,540000000.0,705800000
ZEHN.SW,2023,5.99,0,290400000.0,516800000.0,338600000.0,82500000,24300000.0,169400000.0,720000000.0,764600000
ZEHN.SW,2022,5.64,0,304200000.0,532799999.0,316900000.0,95100000,23900000.0,192000000.0,690000000.0,814700000
ZEHN.SW,2021,6.97,0,344700000.0,553300000.0,319500000.0,90500000,22900000.0,188900000.0,1180000000.0,699000000
ZBH.SW,2024,2.98,0,4671500000.0,21365300000.0,11095300000.0,2250900000,996300000.0,8889100000.0,21270000000.0,7678600000
ZBH.SW,2023,3.17,0,4609500000.0,21496900000.0,10384500000.0,2220200000,951700000.0,9008700000.0,25430000000.0,7394200000
ZBH.SW,2022,3.16,0,4427300000.0,21066000000.0,9559300000.0,1990500000,926400000.0,9039000000.0,26750000000.0,6939900000
ZBH.SW,2021,2.75,0,4885000000.0,23456400000.0,10292200000.0,1955300000,1095000000.0,10790000000.0,26530000000.0,6827300000
ZUGN.SW,2024,2.2,0,24205000.0,1833297000.0,506572000.0,80850000,3996000.0,804484000.0,2160000000.0,88476000
ZUGN.SW,2023,1.84,0,27019000.0,1806813000.0,470296000.0,41306000,3595000.0,814276000.0,1820000000.0,84492000
ZUGN.SW,2022,1.87,0,17319000.0,1792074000.0,467012000.0,49732000,3547000.0,802821000.0,1830000000.0,80130000
ZUGN.SW,2021,2.32,0,18691000.0,1658283000.0,446337000.0,46901000,3461000.0,689705000.0,2070000000.0,74229000
ZUGER.SW,2024,0.26,0,2347499000.0,18888160000.0,122368000.0,0,0.0,17336824000.0,2590000000.0,292128000
ZUGER.SW,2023,0.42,0,2983776000.0,18820324000.0,1263426000.0,174916000,31367000.0,17326987000.0,2570000000.0,441523000
ZUGER.SW,2022,0.32,0,3406462000.0,18631249000.0,102586000.0,24000,22874000.0,17195888000.0,2250000000.0,284300000
ZUGER.SW,2021,0.35,0,3532237000.0,18147837000.0,75396000.0,104618000,15527000.0,16750053000.0,2120000000.0,253136000
ZURN.SW,2024,0.59,0,0.0,358005000000.0,33823000000.0,9816000000,911000000.0,331067000000.0,86120000000.0,77747000000
ZURN.SW,2023,0.86,0,100245000000.0,361382000000.0,32842000000.0,6833000000,852000000.0,335103000000.0,76450000000.0,74693000000
ZURN.SW,2022,0.81,0,114428000000.0,377782000000.0,42863000000.0,7284000000,756000000.0,349869000000.0,70920000000.0,41425000000
ZURN.SW,2021,0.87,0,160608000000.0,435826000000.0,41707000000.0,5598000000,849000000.0,396656000000.0,65070000000.0,70065000000
ZUBN.SW,2023,0.26,0,3871000.0,229396000.0,-88679000.0,6321000,45000.0,92822000.0,100000000.0,9040000
ZUBN.SW,2022,0.18,0,5083000.0,233053000.0,-90061000.0,6000000,55000.0,94545000.0,90440000.0,8836000
ZUBN.SW,2021,0.17,0,4960000.0,231029000.0,-95381000.0,4892000,47000.0,94526000.0,97250000.0,8597000
ZUBN.SW,2020,0.18,0,4073000.0,223015000.0,-101477000.0,5785000,47000.0,89292000.0,100000000.0,9162000
CSGN.SW,2022,0.46,1,84469000000.0,531358000000.0,23632000000.0,29053000000,1737000000.0,486027000000.0,8480000000.0,13760000000
CSGN.SW,2021,0.41,1,185866000000.0,755833000000.0,31064000000.0,6288000000,3041000000.0,711603000000.0,25810000000.0,15987000000
CSGN.SW,2020,0.39,1,176958000000.0,805822000000.0,32834000000.0,4826000000,1356000000.0,762881000000.0,32900000000.0,21133000000
CSGN.SW,2019,0.35,1,143124000000.0,787295000000.0,30634000000.0,5989000000,1275000000.0,743581000000.0,35130000000.0,20471000000
STLN.SW,2023,1.39,1,1354600000.0,1933200000.0,-1218700000.0,-127500000,80600000.0,1698800000.0,300000000.0,3244200000
STLN.SW,2023,1.39,1,1354600000.0,1933200000.0,-1218700000.0,-127500000,80600000.0,1698800000.0,300000000.0,3244200000
STLN.SW,2023,1.39,1,1354600000.0,1933200000.0,-1218700000.0,-127500000,80600000.0,1698800000.0,300000000.0,3244200000
STLN.SW,2023,1.39,1,1354600000.0,1933200000.0,-1218700000.0,-127500000,80600000.0,1698800000.0,300000000.0,3244200000
STLN.SW,2022,2.43,1,1817500000.0,2386000000.0,-916800000.0,177200000,79600000.0,1855100000.0,680000000.0,4051400000
STLN.SW,2022,2.43,1,1817500000.0,2386000000.0,-916800000.0,177200000,79600000.0,1855100000.0,680000000.0,4051400000
STLN.SW,2022,2.43,1,1817500000.0,2386000000.0,-916800000.0,177200000,79600000.0,1855100000.0,680000000.0,4051400000
STLN.SW,2022,2.43,1,1817500000.0,2386000000.0,-916800000.0,177200000,79600000.0,1855100000.0,680000000.0,4051400000
STLN.SW,2021,2.24,1,1651800000.0,2227400000.0,-994900000.0,176000000,71400000.0,1778500000.0,1140000000.0,3192800000
STLN.SW,2021,2.24,1,1651800000.0,2227400000.0,-994900000.0,176000000,71400000.0,1778500000.0,1140000000.0,3192800000
STLN.SW,2021,2.24,1,1651800000.0,2227400000.0,-994900000.0,176000000,71400000.0,1778500000.0,1140000000.0,3192800000
STLN.SW,2021,2.24,1,1651800000.0,2227400000.0,-994900000.0,176000000,71400000.0,1778500000.0,1140000000.0,3192800000
STLN.SW,2020,0.82,1,1158200000.0,1715700000.0,-1224700000.0,-104300000,173700000.0,1549600000.0,540000000.0,2288400000
STLN.SW,2020,0.82,1,1158200000.0,1715700000.0,-1224700000.0,-104300000,173700000.0,1549600000.0,540000000.0,2288400000
STLN.SW,2020,0.82,1,1158200000.0,1715700000.0,-1224700000.0,-104300000,173700000.0,1549600000.0,540000000.0,2288400000
STLN.SW,2020,0.82,1,1158200000.0,1715700000.0,-1224700000.0,-104300000,173700000.0,1549600000.0,540000000.0,2288400000
